date;club;country;elo
01/11/2021;Betis;ESP;175738
01/11/2021;Burgos;ESP;148424
01/11/2021;Cadiz;ESP;158991
01/11/2021;Cartagena;ESP;147772
01/11/2021;Celta;ESP;169108
01/11/2021;Eibar;ESP;161336
01/11/2021;Elche;ESP;159232
01/11/2021;Espanol;ESP;165669
01/11/2021;Fuenlabrada;ESP;149622
01/11/2021;Getafe;ESP;161884
01/11/2021;Girona;ESP;155729
01/11/2021;Granada;ESP;165473
01/11/2021;Huesca;ESP;156946
01/11/2021;Ibiza;ESP;146128
01/11/2021;Las Palmas;ESP;153853
01/11/2021;Leganes;ESP;153776
01/11/2021;Levante;ESP;163351
01/11/2021;Lugo;ESP;147547
01/11/2021;Malaga;ESP;149935
01/11/2021;Mallorca;ESP;163786
01/11/2021;Mirandes;ESP;147234
01/11/2021;Osasuna;ESP;169457
01/11/2021;Oviedo;ESP;152122
01/11/2021;Ponferradina;ESP;151373
01/11/2021;Real Madrid;ESP;193184
01/11/2021;Sevilla;ESP;184639
01/11/2021;Sociedad;ESP;179014
01/11/2021;Sociedad B;ESP;145731
01/11/2021;Sp Gijon;ESP;154793
01/11/2021;Tenerife;ESP;153912
01/11/2021;Valencia;ESP;170820
01/11/2021;Valladolid;ESP;160316
01/11/2021;Vallecano;ESP;164959
01/11/2021;Villarreal;ESP;179170
01/11/2021;Zaragoza;ESP;148390
15/11/2021;Alaves;ESP;161908
15/11/2021;Alcorcon;ESP;140324
15/11/2021;Almeria;ESP;162653
15/11/2021;Amorebieta;ESP;143409
15/11/2021;Ath Bilbao;ESP;171306
15/11/2021;Ath Madrid;ESP;186609
15/11/2021;Barcelona;ESP;183752
15/11/2021;Betis;ESP;172683
15/11/2021;Burgos;ESP;145970
15/11/2021;Cadiz;ESP;159511
15/11/2021;Cartagena;ESP;147596
15/11/2021;Celta;ESP;168637
15/11/2021;Eibar;ESP;161054
15/11/2021;Elche;ESP;158718
15/11/2021;Espanol;ESP;165855
15/11/2021;Fuenlabrada;ESP;147689
15/11/2021;Getafe;ESP;160779
15/11/2021;Girona;ESP;155477
15/11/2021;Granada;ESP;165226
15/11/2021;Huesca;ESP;155395
15/11/2021;Ibiza;ESP;146953
15/11/2021;Las Palmas;ESP;152634
15/11/2021;Leganes;ESP;153899
15/11/2021;Levante;ESP;160353
15/11/2021;Lugo;ESP;146569
15/11/2021;Malaga;ESP;148668
15/11/2021;Mallorca;ESP;162700
15/11/2021;Mirandes;ESP;145760
15/11/2021;Osasuna;ESP;167616
15/11/2021;Oviedo;ESP;151038
15/11/2021;Ponferradina;ESP;150593
15/11/2021;Real Madrid;ESP;192731
15/11/2021;Sevilla;ESP;183567
15/11/2021;Sociedad;ESP;178531
15/11/2021;Sociedad B;ESP;144672
15/11/2021;Sp Gijon;ESP;150861
15/11/2021;Tenerife;ESP;154842
15/11/2021;Valencia;ESP;170332
15/11/2021;Valladolid;ESP;158976
15/11/2021;Vallecano;ESP;163948
15/11/2021;Villarreal;ESP;179203
15/11/2021;Zaragoza;ESP;150748
01/12/2021;Alaves;ESP;161092
01/12/2021;Alcorcon;ESP;139306
01/12/2021;Almeria;ESP;162392
01/12/2021;Amorebieta;ESP;142076
01/12/2021;Ath Bilbao;ESP;170137
01/12/2021;Ath Madrid;ESP;185648
01/12/2021;Barcelona;ESP;184150
01/12/2021;Betis;ESP;173835
01/12/2021;Burgos;ESP;146078
01/12/2021;Cadiz;ESP;156982
01/12/2021;Cartagena;ESP;146923
01/12/2021;Celta;ESP;168896
01/12/2021;Eibar;ESP;160909
01/12/2021;Elche;ESP;157436
01/12/2021;Espanol;ESP;165853
01/12/2021;Fuenlabrada;ESP;147024
01/12/2021;Getafe;ESP;161547
01/12/2021;Girona;ESP;154715
01/12/2021;Granada;ESP;164336
01/12/2021;Huesca;ESP;154718
01/12/2021;Ibiza;ESP;145816
01/12/2021;Las Palmas;ESP;150205
01/12/2021;Leganes;ESP;155493
01/12/2021;Levante;ESP;159325
01/12/2021;Lugo;ESP;146107
01/12/2021;Malaga;ESP;148187
01/12/2021;Mallorca;ESP;160984
01/12/2021;Mirandes;ESP;145296
01/12/2021;Osasuna;ESP;166235
01/12/2021;Oviedo;ESP;151049
01/12/2021;Ponferradina;ESP;151945
01/12/2021;Real Madrid;ESP;193276
01/12/2021;Sevilla;ESP;182447
01/12/2021;Sociedad;ESP;175695
01/12/2021;Sociedad B;ESP;142691
01/12/2021;Sp Gijon;ESP;148777
01/12/2021;Tenerife;ESP;154306
01/12/2021;Valencia;ESP;169714
01/12/2021;Valladolid;ESP;158104
01/12/2021;Vallecano;ESP;164476
01/12/2021;Villarreal;ESP;176174
01/12/2021;Zaragoza;ESP;148772
15/12/2021;Alaves;ESP;160968
15/12/2021;Alcorcon;ESP;139385
15/12/2021;Almeria;ESP;163385
15/12/2021;Amorebieta;ESP;143832
15/12/2021;Ath Bilbao;ESP;169762
15/12/2021;Ath Madrid;ESP;185481
15/12/2021;Barcelona;ESP;182833
15/12/2021;Betis;ESP;175923
15/12/2021;Burgos;ESP;148492
15/12/2021;Cadiz;ESP;156715
15/12/2021;Cartagena;ESP;147494
15/12/2021;Celta;ESP;168564
15/12/2021;Eibar;ESP;160025
15/12/2021;Elche;ESP;158572
15/12/2021;Espanol;ESP;166268
15/12/2021;Fuenlabrada;ESP;146926
15/12/2021;Getafe;ESP;162348
15/12/2021;Girona;ESP;156375
15/12/2021;Granada;ESP;165423
15/12/2021;Huesca;ESP;156015
15/12/2021;Ibiza;ESP;146690
15/12/2021;Las Palmas;ESP;151375
15/12/2021;Leganes;ESP;154673
15/12/2021;Levante;ESP;159428
15/12/2021;Lugo;ESP;146912
15/12/2021;Malaga;ESP;148147
15/12/2021;Mallorca;ESP;163069
15/12/2021;Mirandes;ESP;146181
15/12/2021;Osasuna;ESP;167079
15/12/2021;Oviedo;ESP;151688
15/12/2021;Ponferradina;ESP;153259
15/12/2021;Real Madrid;ESP;196164
15/12/2021;Sevilla;ESP;183370
15/12/2021;Sociedad;ESP;175161
15/12/2021;Sociedad B;ESP;141602
15/12/2021;Sp Gijon;ESP;148776
15/12/2021;Tenerife;ESP;154459
15/12/2021;Valencia;ESP;171617
15/12/2021;Valladolid;ESP;158465
15/12/2021;Vallecano;ESP;165206
15/12/2021;Villarreal;ESP;177961
15/12/2021;Zaragoza;ESP;149668
01/01/2022;Alaves;ESP;159736
01/01/2022;Alcorcon;ESP;139963
01/01/2022;Almeria;ESP;163385
01/01/2022;Amorebieta;ESP;144531
01/01/2022;Ath Bilbao;ESP;170193
01/01/2022;Ath Madrid;ESP;183654
01/01/2022;Barcelona;ESP;183240
01/01/2022;Betis;ESP;175106
01/01/2022;Burgos;ESP;147558
01/01/2022;Cadiz;ESP;157580
01/01/2022;Cartagena;ESP;148537
01/01/2022;Celta;ESP;169384
01/01/2022;Eibar;ESP;161031
01/01/2022;Elche;ESP;158371
01/01/2022;Espanol;ESP;166581
01/01/2022;Fuenlabrada;ESP;146883
01/01/2022;Getafe;ESP;163140
01/01/2022;Girona;ESP;157033
01/01/2022;Granada;ESP;167561
01/01/2022;Huesca;ESP;155437
01/01/2022;Ibiza;ESP;145345
01/01/2022;Las Palmas;ESP;150627
01/01/2022;Leganes;ESP;155841
01/01/2022;Levante;ESP;158787
01/01/2022;Lugo;ESP;146912
01/01/2022;Malaga;ESP;146979
01/01/2022;Mallorca;ESP;162057
01/01/2022;Mirandes;ESP;145138
01/01/2022;Osasuna;ESP;166286
01/01/2022;Oviedo;ESP;152691
01/01/2022;Ponferradina;ESP;151876
01/01/2022;Real Madrid;ESP;195685
01/01/2022;Sevilla;ESP;183866
01/01/2022;Sociedad;ESP;173876
01/01/2022;Sociedad B;ESP;140579
01/01/2022;Sp Gijon;ESP;150121
01/01/2022;Tenerife;ESP;155691
01/01/2022;Valencia;ESP;171124
01/01/2022;Valladolid;ESP;159230
01/01/2022;Vallecano;ESP;165969
01/01/2022;Villarreal;ESP;179714
01/01/2022;Zaragoza;ESP;148435
15/01/2022;Alaves;ESP;160115
15/01/2022;Alcorcon;ESP;138179
15/01/2022;Almeria;ESP;161949
15/01/2022;Amorebieta;ESP;144650
15/01/2022;Ath Bilbao;ESP;171288
15/01/2022;Ath Madrid;ESP;184129
15/01/2022;Barcelona;ESP;183395
15/01/2022;Betis;ESP;173504
15/01/2022;Burgos;ESP;147172
15/01/2022;Cadiz;ESP;156557
15/01/2022;Cartagena;ESP;148368
15/01/2022;Celta;ESP;170350
15/01/2022;Eibar;ESP;160968
15/01/2022;Elche;ESP;159641
15/01/2022;Espanol;ESP;165396
15/01/2022;Fuenlabrada;ESP;145465
15/01/2022;Getafe;ESP;164296
15/01/2022;Girona;ESP;158373
15/01/2022;Granada;ESP;167764
15/01/2022;Huesca;ESP;155972
15/01/2022;Ibiza;ESP;147358
15/01/2022;Las Palmas;ESP;151857
15/01/2022;Leganes;ESP;154744
15/01/2022;Levante;ESP;159295
15/01/2022;Lugo;ESP;147801
15/01/2022;Malaga;ESP;147661
15/01/2022;Mallorca;ESP;160573
15/01/2022;Mirandes;ESP;145552
15/01/2022;Osasuna;ESP;165706
15/01/2022;Oviedo;ESP;152753
15/01/2022;Ponferradina;ESP;151583
15/01/2022;Real Madrid;ESP;194627
15/01/2022;Sevilla;ESP;184497
15/01/2022;Sociedad;ESP;174233
15/01/2022;Sociedad B;ESP;141111
15/01/2022;Sp Gijon;ESP;149968
15/01/2022;Tenerife;ESP;154465
15/01/2022;Valencia;ESP;170748
15/01/2022;Valladolid;ESP;160181
15/01/2022;Vallecano;ESP;165614
15/01/2022;Villarreal;ESP;180184
15/01/2022;Zaragoza;ESP;147692
01/02/2022;Alaves;ESP;159012
01/02/2022;Alcorcon;ESP;137868
01/02/2022;Almeria;ESP;158339
01/02/2022;Amorebieta;ESP;145145
01/02/2022;Ath Bilbao;ESP;172131
01/02/2022;Ath Madrid;ESP;184484
01/02/2022;Barcelona;ESP;183785
01/02/2022;Betis;ESP;175495
01/02/2022;Burgos;ESP;148214
01/02/2022;Cadiz;ESP;158102
01/02/2022;Cartagena;ESP;150145
01/02/2022;Celta;ESP;171618
01/02/2022;Eibar;ESP;162826
01/02/2022;Elche;ESP;161628
01/02/2022;Espanol;ESP;164041
01/02/2022;Fuenlabrada;ESP;145280
01/02/2022;Getafe;ESP;165762
01/02/2022;Girona;ESP;156922
01/02/2022;Granada;ESP;165274
01/02/2022;Huesca;ESP;154390
01/02/2022;Ibiza;ESP;149363
01/02/2022;Las Palmas;ESP;150590
01/02/2022;Leganes;ESP;153391
01/02/2022;Levante;ESP;157827
01/02/2022;Lugo;ESP;149907
01/02/2022;Malaga;ESP;144294
01/02/2022;Mallorca;ESP;160097
01/02/2022;Mirandes;ESP;146656
01/02/2022;Osasuna;ESP;166383
01/02/2022;Oviedo;ESP;152751
01/02/2022;Ponferradina;ESP;151769
01/02/2022;Real Madrid;ESP;193807
01/02/2022;Sevilla;ESP;183772
01/02/2022;Sociedad;ESP;173823
01/02/2022;Sociedad B;ESP;140787
01/02/2022;Sp Gijon;ESP;150049
01/02/2022;Tenerife;ESP;156588
01/02/2022;Valencia;ESP;170607
01/02/2022;Valladolid;ESP;160458
01/02/2022;Vallecano;ESP;164771
01/02/2022;Villarreal;ESP;179491
01/02/2022;Zaragoza;ESP;148090
15/02/2022;Alaves;ESP;159137
15/02/2022;Alcorcon;ESP;136562
15/02/2022;Almeria;ESP;159566
15/02/2022;Amorebieta;ESP;145483
15/02/2022;Ath Bilbao;ESP;171624
15/02/2022;Ath Madrid;ESP;183861
15/02/2022;Barcelona;ESP;184315
15/02/2022;Betis;ESP;175004
15/02/2022;Burgos;ESP;150303
15/02/2022;Cadiz;ESP;157738
15/02/2022;Cartagena;ESP;148139
15/02/2022;Celta;ESP;172067
15/02/2022;Eibar;ESP;162877
15/02/2022;Elche;ESP;162105
15/02/2022;Espanol;ESP;163980
15/02/2022;Fuenlabrada;ESP;146128
15/02/2022;Getafe;ESP;166270
15/02/2022;Girona;ESP;158088
15/02/2022;Granada;ESP;164493
15/02/2022;Huesca;ESP;155424
15/02/2022;Ibiza;ESP;149380
15/02/2022;Las Palmas;ESP;150463
15/02/2022;Leganes;ESP;154186
15/02/2022;Levante;ESP;156283
15/02/2022;Lugo;ESP;149520
15/02/2022;Malaga;ESP;143972
15/02/2022;Mallorca;ESP;161661
15/02/2022;Mirandes;ESP;144168
15/02/2022;Osasuna;ESP;168297
15/02/2022;Oviedo;ESP;152611
15/02/2022;Ponferradina;ESP;151280
15/02/2022;Real Madrid;ESP;193775
15/02/2022;Sevilla;ESP;183811
15/02/2022;Sociedad;ESP;174544
15/02/2022;Sociedad B;ESP;140443
15/02/2022;Sp Gijon;ESP;150957
15/02/2022;Tenerife;ESP;157026
15/02/2022;Valencia;ESP;169562
15/02/2022;Valladolid;ESP;159962
15/02/2022;Vallecano;ESP;162484
15/02/2022;Villarreal;ESP;180900
15/02/2022;Zaragoza;ESP;147284
01/03/2022;Alaves;ESP;159378
01/03/2022;Alcorcon;ESP;137317
01/03/2022;Almeria;ESP;160462
01/03/2022;Amorebieta;ESP;143869
01/03/2022;Ath Bilbao;ESP;172455
01/03/2022;Ath Madrid;ESP;183824
01/03/2022;Barcelona;ESP;187257
01/03/2022;Betis;ESP;175588
01/03/2022;Burgos;ESP;148967
01/03/2022;Cadiz;ESP;158213
01/03/2022;Cartagena;ESP;147597
01/03/2022;Celta;ESP;171064
01/03/2022;Eibar;ESP;164297
01/03/2022;Elche;ESP;161530
01/03/2022;Espanol;ESP;163849
01/03/2022;Fuenlabrada;ESP;145277
01/03/2022;Getafe;ESP;165908
01/03/2022;Girona;ESP;157425
01/03/2022;Granada;ESP;163297
01/03/2022;Huesca;ESP;155182
01/03/2022;Ibiza;ESP;149615
01/03/2022;Las Palmas;ESP;149607
01/03/2022;Leganes;ESP;155202
01/03/2022;Levante;ESP;159745
01/03/2022;Lugo;ESP;149275
01/03/2022;Malaga;ESP;142944
01/03/2022;Mallorca;ESP;160619
01/03/2022;Mirandes;ESP;144945
01/03/2022;Osasuna;ESP;166778
01/03/2022;Oviedo;ESP;152340
01/03/2022;Ponferradina;ESP;152078
01/03/2022;Real Madrid;ESP;193930
01/03/2022;Sevilla;ESP;184327
01/03/2022;Sociedad;ESP;172505
01/03/2022;Sociedad B;ESP;142830
01/03/2022;Sp Gijon;ESP;149015
01/03/2022;Tenerife;ESP;156742
01/03/2022;Valencia;ESP;169415
01/03/2022;Valladolid;ESP;161328
01/03/2022;Vallecano;ESP;161629
01/03/2022;Villarreal;ESP;182307
01/03/2022;Zaragoza;ESP;149124
15/03/2022;Alaves;ESP;159718
15/03/2022;Alcorcon;ESP;138255
15/03/2022;Almeria;ESP;158898
15/03/2022;Amorebieta;ESP;142824
15/03/2022;Ath Bilbao;ESP;172567
15/03/2022;Ath Madrid;ESP;185280
15/03/2022;Barcelona;ESP;188158
15/03/2022;Betis;ESP;174561
15/03/2022;Burgos;ESP;149715
15/03/2022;Cadiz;ESP;159266
15/03/2022;Cartagena;ESP;148915
15/03/2022;Celta;ESP;171259
15/03/2022;Eibar;ESP;162899
15/03/2022;Elche;ESP;162397
15/03/2022;Espanol;ESP;165083
15/03/2022;Fuenlabrada;ESP;144084
15/03/2022;Getafe;ESP;165081
15/03/2022;Girona;ESP;159257
15/03/2022;Granada;ESP;161791
15/03/2022;Huesca;ESP;153947
15/03/2022;Ibiza;ESP;150051
15/03/2022;Las Palmas;ESP;149055
15/03/2022;Leganes;ESP;156020
15/03/2022;Levante;ESP;159408
15/03/2022;Lugo;ESP;150302
15/03/2022;Malaga;ESP;144184
15/03/2022;Mallorca;ESP;159107
15/03/2022;Mirandes;ESP;145323
15/03/2022;Osasuna;ESP;167518
15/03/2022;Oviedo;ESP;153620
15/03/2022;Ponferradina;ESP;152004
15/03/2022;Real Madrid;ESP;196237
15/03/2022;Sevilla;ESP;183945
15/03/2022;Sociedad;ESP;173595
15/03/2022;Sociedad B;ESP;144208
15/03/2022;Sp Gijon;ESP;147591
15/03/2022;Tenerife;ESP;156257
15/03/2022;Valencia;ESP;170367
15/03/2022;Valladolid;ESP;161450
15/03/2022;Vallecano;ESP;161260
15/03/2022;Villarreal;ESP;181880
15/03/2022;Zaragoza;ESP;151177
01/04/2022;Alaves;ESP;159322
01/04/2022;Alcorcon;ESP;138672
01/04/2022;Almeria;ESP;159401
01/04/2022;Amorebieta;ESP;143442
01/04/2022;Ath Bilbao;ESP;172725
01/04/2022;Ath Madrid;ESP;187527
01/04/2022;Barcelona;ESP;191294
01/04/2022;Betis;ESP;174924
01/04/2022;Burgos;ESP;150539
01/04/2022;Cadiz;ESP;161068
01/04/2022;Cartagena;ESP;149455
01/04/2022;Celta;ESP;171699
01/04/2022;Eibar;ESP;163700
01/04/2022;Elche;ESP;162173
01/04/2022;Espanol;ESP;166128
01/04/2022;Fuenlabrada;ESP;144519
01/04/2022;Getafe;ESP;166022
01/04/2022;Girona;ESP;161624
01/04/2022;Granada;ESP;163286
01/04/2022;Huesca;ESP;156050
01/04/2022;Ibiza;ESP;149404
01/04/2022;Las Palmas;ESP;151991
01/04/2022;Leganes;ESP;155058
01/04/2022;Levante;ESP;159335
01/04/2022;Lugo;ESP;150380
01/04/2022;Malaga;ESP;143073
01/04/2022;Mallorca;ESP;159161
01/04/2022;Mirandes;ESP;148322
01/04/2022;Osasuna;ESP;168691
01/04/2022;Oviedo;ESP;155034
01/04/2022;Ponferradina;ESP;151583
01/04/2022;Real Madrid;ESP;194433
01/04/2022;Sevilla;ESP;182578
01/04/2022;Sociedad;ESP;174567
01/04/2022;Sociedad B;ESP;143752
01/04/2022;Sp Gijon;ESP;149751
01/04/2022;Tenerife;ESP;155063
01/04/2022;Valencia;ESP;171691
01/04/2022;Valladolid;ESP;161160
01/04/2022;Vallecano;ESP;161430
01/04/2022;Villarreal;ESP;183194
01/04/2022;Zaragoza;ESP;150154
15/04/2022;Alaves;ESP;158729
15/04/2022;Alcorcon;ESP;140450
15/04/2022;Almeria;ESP;160347
15/04/2022;Amorebieta;ESP;144242
15/04/2022;Ath Bilbao;ESP;173671
15/04/2022;Ath Madrid;ESP;186113
15/04/2022;Barcelona;ESP;190289
15/04/2022;Betis;ESP;176496
15/04/2022;Burgos;ESP;149497
15/04/2022;Cadiz;ESP;161037
15/04/2022;Cartagena;ESP;148130
15/04/2022;Celta;ESP;170623
15/04/2022;Eibar;ESP;161804
15/04/2022;Elche;ESP;161225
15/04/2022;Espanol;ESP;166574
15/04/2022;Fuenlabrada;ESP;143530
15/04/2022;Getafe;ESP;166411
15/04/2022;Girona;ESP;161085
15/04/2022;Granada;ESP;162781
15/04/2022;Huesca;ESP;156762
15/04/2022;Ibiza;ESP;149856
15/04/2022;Las Palmas;ESP;153511
15/04/2022;Leganes;ESP;154963
15/04/2022;Levante;ESP;160891
15/04/2022;Lugo;ESP;150406
15/04/2022;Malaga;ESP;143250
15/04/2022;Mallorca;ESP;160151
15/04/2022;Mirandes;ESP;149946
15/04/2022;Osasuna;ESP;168400
15/04/2022;Oviedo;ESP;156620
15/04/2022;Ponferradina;ESP;150002
15/04/2022;Real Madrid;ESP;196107
15/04/2022;Sevilla;ESP;182636
15/04/2022;Sociedad;ESP;175785
15/04/2022;Sociedad B;ESP;141614
15/04/2022;Sp Gijon;ESP;150008
15/04/2022;Tenerife;ESP;155530
15/04/2022;Valencia;ESP;171276
15/04/2022;Valladolid;ESP;161628
15/04/2022;Vallecano;ESP;161861
15/04/2022;Villarreal;ESP;182909
15/04/2022;Zaragoza;ESP;151526
01/05/2022;Alaves;ESP;159893
01/05/2022;Alcorcon;ESP;139133
01/05/2022;Almeria;ESP;161826
01/05/2022;Amorebieta;ESP;144106
01/05/2022;Ath Bilbao;ESP;174123
01/05/2022;Ath Madrid;ESP;184079
01/05/2022;Barcelona;ESP;187642
01/05/2022;Betis;ESP;175207
01/05/2022;Burgos;ESP;149207
01/05/2022;Cadiz;ESP;162357
01/05/2022;Cartagena;ESP;150264
01/05/2022;Celta;ESP;170347
01/05/2022;Eibar;ESP;162622
01/05/2022;Elche;ESP;163412
01/05/2022;Espanol;ESP;164787
01/05/2022;Fuenlabrada;ESP;142072
01/05/2022;Getafe;ESP;167316
01/05/2022;Girona;ESP;159613
01/05/2022;Granada;ESP;161570
01/05/2022;Huesca;ESP;156433
01/05/2022;Ibiza;ESP;149008
01/05/2022;Las Palmas;ESP;154257
01/05/2022;Leganes;ESP;152636
01/05/2022;Levante;ESP;162398
01/05/2022;Lugo;ESP;149250
01/05/2022;Malaga;ESP;144104
01/05/2022;Mallorca;ESP;159607
01/05/2022;Mirandes;ESP;147635
01/05/2022;Osasuna;ESP;168829
01/05/2022;Oviedo;ESP;158584
01/05/2022;Ponferradina;ESP;151508
01/05/2022;Real Madrid;ESP;197073
01/05/2022;Sevilla;ESP;181658
01/05/2022;Sociedad;ESP;174793
01/05/2022;Sociedad B;ESP;141823
01/05/2022;Sp Gijon;ESP;148594
01/05/2022;Tenerife;ESP;155727
01/05/2022;Valencia;ESP;169173
01/05/2022;Valladolid;ESP;161878
01/05/2022;Vallecano;ESP;163660
01/05/2022;Villarreal;ESP;182289
01/05/2022;Zaragoza;ESP;150885
15/05/2022;Alaves;ESP;160300
15/05/2022;Alcorcon;ESP;141323
15/05/2022;Almeria;ESP;163459
15/05/2022;Amorebieta;ESP;145542
15/05/2022;Ath Bilbao;ESP;173310
15/05/2022;Ath Madrid;ESP;186110
15/05/2022;Barcelona;ESP;189281
15/05/2022;Betis;ESP;176395
15/05/2022;Burgos;ESP;148692
15/05/2022;Cadiz;ESP;163204
15/05/2022;Cartagena;ESP;149917
15/05/2022;Celta;ESP;171104
15/05/2022;Eibar;ESP;162364
15/05/2022;Elche;ESP;162045
15/05/2022;Espanol;ESP;164281
15/05/2022;Fuenlabrada;ESP;142624
15/05/2022;Getafe;ESP;167723
15/05/2022;Girona;ESP;159441
15/05/2022;Granada;ESP;164816
15/05/2022;Huesca;ESP;154770
15/05/2022;Ibiza;ESP;150169
15/05/2022;Las Palmas;ESP;155161
15/05/2022;Leganes;ESP;153100
15/05/2022;Levante;ESP;163499
15/05/2022;Lugo;ESP;147088
15/05/2022;Malaga;ESP;144750
15/05/2022;Mallorca;ESP;158723
15/05/2022;Mirandes;ESP;147571
15/05/2022;Osasuna;ESP;169123
15/05/2022;Oviedo;ESP;158778
15/05/2022;Ponferradina;ESP;152938
15/05/2022;Real Madrid;ESP;198323
15/05/2022;Sevilla;ESP;181571
15/05/2022;Sociedad;ESP;174870
15/05/2022;Sociedad B;ESP;143889
15/05/2022;Sp Gijon;ESP;148434
15/05/2022;Tenerife;ESP;158375
15/05/2022;Valencia;ESP;168514
15/05/2022;Valladolid;ESP;162954
15/05/2022;Vallecano;ESP;163470
15/05/2022;Villarreal;ESP;183338
15/05/2022;Zaragoza;ESP;149067
01/06/2022;Alaves;ESP;158952
01/06/2022;Alcorcon;ESP;142692
01/06/2022;Almeria;ESP;163025
01/06/2022;Amorebieta;ESP;145472
01/06/2022;Ath Bilbao;ESP;173926
01/06/2022;Ath Madrid;ESP;186853
01/06/2022;Barcelona;ESP;187588
01/06/2022;Betis;ESP;177893
01/06/2022;Burgos;ESP;150037
01/06/2022;Cadiz;ESP;165063
01/06/2022;Cartagena;ESP;152515
01/06/2022;Celta;ESP;170834
01/06/2022;Eibar;ESP;162197
01/06/2022;Elche;ESP;163102
01/06/2022;Espanol;ESP;164761
01/06/2022;Fuenlabrada;ESP;141914
01/06/2022;Getafe;ESP;167260
01/06/2022;Girona;ESP;159303
01/06/2022;Granada;ESP;164410
01/06/2022;Huesca;ESP;154689
01/06/2022;Ibiza;ESP;148039
01/06/2022;Las Palmas;ESP;157806
01/06/2022;Leganes;ESP;155129
01/06/2022;Levante;ESP;165899
01/06/2022;Lugo;ESP;147454
01/06/2022;Malaga;ESP;145335
01/06/2022;Mallorca;ESP;161509
01/06/2022;Mirandes;ESP;149734
01/06/2022;Osasuna;ESP;166947
01/06/2022;Oviedo;ESP;158383
01/06/2022;Ponferradina;ESP;150763
01/06/2022;Real Madrid;ESP;198304
01/06/2022;Sevilla;ESP;182656
01/06/2022;Sociedad;ESP;175636
01/06/2022;Sociedad B;ESP;142993
01/06/2022;Sp Gijon;ESP;148892
01/06/2022;Tenerife;ESP;154988
01/06/2022;Valencia;ESP;169847
01/06/2022;Valladolid;ESP;164644
01/06/2022;Vallecano;ESP;161694
01/06/2022;Villarreal;ESP;184042
01/06/2022;Zaragoza;ESP;151188
15/06/2022;Alaves;ESP;158952
15/06/2022;Alcorcon;ESP;142692
15/06/2022;Almeria;ESP;163025
15/06/2022;Amorebieta;ESP;145472
15/06/2022;Ath Bilbao;ESP;173926
15/06/2022;Ath Madrid;ESP;186853
15/06/2022;Barcelona;ESP;187588
15/06/2022;Betis;ESP;177893
15/06/2022;Burgos;ESP;150037
15/06/2022;Cadiz;ESP;165063
15/06/2022;Cartagena;ESP;152515
15/06/2022;Celta;ESP;170834
15/06/2022;Eibar;ESP;161556
15/06/2022;Elche;ESP;163102
15/06/2022;Espanol;ESP;164761
15/06/2022;Fuenlabrada;ESP;141914
15/06/2022;Getafe;ESP;167260
15/06/2022;Girona;ESP;159691
15/06/2022;Granada;ESP;164410
15/06/2022;Huesca;ESP;154689
15/06/2022;Ibiza;ESP;148039
15/06/2022;Las Palmas;ESP;156072
15/06/2022;Leganes;ESP;155129
15/06/2022;Levante;ESP;165899
15/06/2022;Lugo;ESP;147454
15/06/2022;Malaga;ESP;145335
15/06/2022;Mallorca;ESP;161509
15/06/2022;Mirandes;ESP;149734
15/06/2022;Osasuna;ESP;166947
15/06/2022;Oviedo;ESP;158383
15/06/2022;Ponferradina;ESP;150763
15/06/2022;Real Madrid;ESP;198304
15/06/2022;Sevilla;ESP;182656
15/06/2022;Sociedad;ESP;175636
15/06/2022;Sociedad B;ESP;142993
15/06/2022;Sp Gijon;ESP;148892
15/06/2022;Tenerife;ESP;156974
15/06/2022;Valencia;ESP;169847
15/06/2022;Valladolid;ESP;164644
15/06/2022;Vallecano;ESP;161694
15/06/2022;Villarreal;ESP;184042
15/06/2022;Zaragoza;ESP;151188
01/07/2022;Alaves;ESP;158952
01/07/2022;Albacete;ESP;144113
01/07/2022;Alcorcon;ESP;142692
01/07/2022;Almeria;ESP;163025
01/07/2022;Amorebieta;ESP;145472
01/07/2022;Andorra CF;ESP;144113
01/07/2022;Ath Bilbao;ESP;173926
01/07/2022;Ath Madrid;ESP;186853
01/07/2022;Barcelona;ESP;187588
01/07/2022;Betis;ESP;177893
01/07/2022;Burgos;ESP;150037
01/07/2022;Cadiz;ESP;165063
01/07/2022;Cartagena;ESP;152515
01/07/2022;Celta;ESP;170834
01/07/2022;Eibar;ESP;161556
01/07/2022;Elche;ESP;163102
01/07/2022;Espanol;ESP;164761
01/07/2022;Fuenlabrada;ESP;141914
01/07/2022;Getafe;ESP;167260
01/07/2022;Girona;ESP;160986
01/07/2022;Granada;ESP;164410
01/07/2022;Huesca;ESP;154689
01/07/2022;Ibiza;ESP;148039
01/07/2022;Las Palmas;ESP;156072
01/07/2022;Leganes;ESP;155129
01/07/2022;Levante;ESP;165899
01/07/2022;Lugo;ESP;147454
01/07/2022;Malaga;ESP;145335
01/07/2022;Mallorca;ESP;161509
01/07/2022;Mirandes;ESP;149734
01/07/2022;Osasuna;ESP;166947
01/07/2022;Oviedo;ESP;158383
01/07/2022;Ponferradina;ESP;150763
01/07/2022;Real Madrid;ESP;198304
01/07/2022;Santander;ESP;144113
01/07/2022;Sevilla;ESP;182656
01/07/2022;Sociedad;ESP;175636
01/07/2022;Sociedad B;ESP;142993
01/07/2022;Sp Gijon;ESP;148892
01/07/2022;Tenerife;ESP;155680
